,FIPS,x,y
2536,48085,3.3046043,-5.218739
2537,48087,13.141024,2.7834556
2538,48089,13.360763,2.8635783
2539,48091,4.5037713,-3.8003845
2540,48093,13.66381,2.9105544
2541,48095,8.190184,11.313725
2542,48097,6.0590625,-1.0476588
2543,48099,6.5304747,-5.4849052
2544,48101,15.539204,0.3763057
2545,48103,7.815143,-4.3341894
2546,48105,9.959562,-0.64526886
2547,48107,8.985929,3.7802577
2548,48109,10.019688,3.7852926
2549,48111,8.316401,-3.9071376
2550,48113,3.1065695,-5.1356554
2551,48115,8.677772,-2.8843856
2552,48117,8.0563345,-3.3909159
2553,48119,10.012945,3.097635
2554,48121,3.2996838,-5.2138786
2555,48123,8.658167,2.9095798
2556,48125,14.652872,2.5223978
2557,48127,9.459192,0.69267225
2558,48129,15.539806,0.2894588
2559,48131,7.7923875,8.663042
2560,48133,13.393738,1.4216101
2561,48135,4.371969,-6.11459
2562,48137,15.39069,0.5954825
2563,48139,4.0843096,-5.4010124
2564,48141,3.5891347,-1.4724178
2565,48143,13.742348,7.280962
2566,48145,7.746907,2.9092982
2567,48147,6.110076,0.7310448
2568,48149,13.842486,3.0125144
2569,48151,14.761424,0.5353131
2570,48153,8.993246,0.13928643
2571,48155,15.401847,0.23721354
2572,48157,3.3522563,-5.2367597
2573,48159,13.940462,-1.7794212
2574,48161,10.179526,-1.0701903
2575,48163,7.6718707,10.484806
2576,48165,8.067756,-4.0646
2577,48167,4.634569,-4.442095
2578,48169,8.058705,11.156399
2579,48171,6.9980345,4.869931
2580,48173,5.827326,-4.1895313
2581,48175,13.233781,-0.24579623
2582,48177,7.833483,-2.3312876
2583,48179,8.760061,-2.7286713
2584,48181,5.5101557,-1.9290783
2585,48183,3.6413317,-1.6739398
2586,48185,7.8908563,10.345034
2587,48187,4.14932,-5.1883183
2588,48189,8.596137,-2.9684498
2589,48191,13.555991,2.0445714
2590,48193,13.734466,2.940565
2591,48195,8.074492,-3.6303396
