,FIPS,x,y
244,08003,7.8980274,16.206688
245,08005,2.4305925,-8.051273
246,08007,12.046585,1.0791795
247,08009,13.734021,9.69715
248,08011,13.62628,16.551296
249,08013,16.33993,-3.2887022
250,08014,-2.5229921,3.7466998
251,08015,10.209152,1.8059005
252,08017,11.883393,12.716565
253,08019,-2.0189211,-0.708064
254,08021,15.063236,7.1707234
255,08023,12.9874525,9.432125
256,08025,13.617265,16.545738
257,08027,8.774458,11.224919
258,08029,3.1305027,3.5263085
259,08031,-5.05292,-8.895157
260,08033,2.334435,12.022437
261,08035,10.628469,-10.060982
262,08037,5.0868387,-8.435913
263,08039,10.63991,3.0919027
264,08041,-1.2451596,17.011156
265,08043,7.987036,1.7301046
266,08045,-4.354368,-3.8437645
267,08047,1.6852192,-4.264261
268,08049,-6.974404,11.191087
269,08051,12.307953,-5.757512
270,08053,-2.885213,9.782416
271,08055,13.61647,16.54468
272,08057,11.45833,13.529615
273,08059,-7.286475,3.8743057
274,08061,14.639681,10.80027
275,08063,8.106727,12.03442
276,08065,1.4316046,-5.911186
277,08067,-1.3421082,4.4962134
278,08069,-5.761815,-6.1653666
279,08071,7.802584,0.22308198
280,08073,8.129846,12.099078
281,08075,1.3422713,-10.404411
282,08077,-1.2451093,17.011326
283,08079,-3.0276997,10.083526
284,08081,6.9202957,11.022065
285,08083,0.3943479,1.6769018
286,08085,1.8067516,6.5925355
287,08087,14.252101,2.8154516
288,08089,-0.41262138,18.195347
289,08091,-2.634202,9.185374
290,08093,-0.43569458,13.264825
291,08095,10.62681,11.698095
292,08097,2.8798592,-3.1132185
293,08099,11.676291,-1.3449827
294,08101,17.25243,1.4253088
295,08103,-3.8204277,12.525704
296,08105,16.54679,8.12103
297,08107,10.511141,3.2262807
298,08109,15.021833,7.523776
299,08111,2.5841594,12.410315
300,08113,-0.6594902,12.901528
301,08115,13.972283,10.267452
302,08117,5.312117,-8.147462
303,08119,16.26336,14.12765
304,08121,8.104887,12.029876
305,08123,20.076216,7.407759
306,08125,7.561877,11.948749
307,09001,-0.48790497,18.270756
308,09003,-4.6062236,6.025536
309,09005,14.866766,-6.5009155
310,09007,-5.1239586,11.175425
311,09009,6.14628,-11.245308
312,09011,11.375499,-6.9170346
313,09013,-4.501721,7.8687057
314,09015,12.306363,-5.753434
315,10001,-8.628594,8.92432
316,10003,16.978487,3.6656287
317,10005,-0.30891684,-2.0101757
318,11001,-5.053118,-8.89539
319,12001,6.394194,-11.518497
320,12003,-4.9726725,-0.33372054
321,12005,13.35413,4.369528
322,12007,5.0408573,3.469044
