,FIPS,x,y,cluster
773,18179,12.776175,1.9125872,1
774,18181,11.904202,10.508995,8
775,18183,12.49825,1.4297001,1
776,19001,8.893327,8.0600395,7
777,19003,9.686822,10.835857,7
778,19005,1.2765121,6.757717,2
779,19007,9.686605,10.839502,7
780,19009,8.838067,8.10114,7
781,19011,13.661953,1.5813501,1
782,19013,12.2943535,-0.98075825,6
783,19015,9.164885,2.795735,17
784,19017,13.661627,1.6445844,1
785,19019,1.0130688,6.930478,2
786,19021,1.0550116,6.2920136,3
787,19023,10.226596,9.622068,7
788,19025,9.571128,10.900206,7
789,19027,10.996956,10.428938,8
790,19029,10.931075,10.346758,8
791,19031,13.696062,1.593138,1
792,19033,10.147548,9.1621,7
793,19035,10.16489,9.505568,7
794,19037,8.502227,8.008238,7
795,19039,12.73994,2.1032302,1
796,19041,10.3143835,9.71158,7
797,19043,9.115692,8.163756,7
798,19045,9.635173,5.9246373,0
799,19047,12.448829,2.9467187,1
800,19049,8.337472,-0.9199766,10
801,19051,12.00905,1.4019486,6
802,19053,12.864477,7.4336715,13
803,19055,11.865008,10.502358,8
804,19057,9.656388,5.94525,0
805,19059,7.2472324,12.440347,19
806,19061,10.493198,-2.5588515,18
807,19063,10.136441,9.318453,7
808,19065,1.312755,8.323202,2
809,19067,11.0104685,10.166128,8
810,19069,10.349954,9.750994,7
811,19071,10.166099,9.578303,7
812,19073,10.978182,10.349804,8
813,19075,8.48017,8.020294,7
814,19077,8.89913,8.138353,7
815,19079,1.1405196,7.137734,2
816,19081,8.902907,7.898631,7
817,19083,10.178092,9.327229,7
818,19085,1.1722047,6.9544225,2
819,19087,12.187426,4.897213,0
820,19089,11.060991,10.4547825,8
821,19091,11.0455065,10.395931,8
822,19093,11.087448,10.42743,8
823,19095,0.8816288,6.9840703,2
824,19097,11.039181,9.9440975,8
825,19099,10.279605,7.1458716,13
826,19101,6.705972,8.634559,5
827,19103,7.7503047,-3.3499134,16
828,19105,1.2788403,8.31396,2
829,19107,10.884792,10.162833,8
830,19109,10.183611,9.491623,7
831,19111,11.367894,5.714514,0
832,19113,10.498477,-2.5655186,18
833,19115,13.531818,2.2209005,1
834,19117,10.851489,10.1993475,8
835,19119,12.849729,1.5406533,1
836,19121,12.486576,0.95095944,1
837,19123,13.222805,1.9164007,1
838,19125,1.0847044,6.183411,3
839,19127,11.848897,-1.4347982,18
840,19129,13.616194,1.5976197,1
841,19131,11.111971,10.361039,8
842,19133,9.355237,12.660849,9
843,19135,11.837308,10.539484,8
844,19137,11.119623,9.994419,8
845,19139,11.804401,-1.4841564,18
846,19141,1.256884,6.7645435,2
847,19143,11.172773,10.468632,8
848,19145,1.3389562,8.350749,2
849,19147,10.6909275,9.917493,8
850,19149,13.6244335,1.5595348,1
851,19151,10.489011,10.164907,8
852,19153,11.216998,-2.27499,18
853,19155,11.368207,4.234177,0
854,19157,10.368722,4.282686,0
855,19159,9.579714,10.864793,7
856,19161,2.193359,8.296312,2
857,19163,10.4897175,-2.5786352,18
858,19165,8.891975,8.066025,7
859,19167,1.2601722,5.69117,3
860,19169,7.603015,-3.4147418,16
861,19171,11.173839,10.2335615,8
862,19173,10.840039,10.263596,8
863,19175,11.663809,8.331521,8
864,19177,10.615917,10.126585,8
865,19179,10.429386,6.9835224,13
866,19181,1.1679138,5.456892,3
867,19183,12.774429,1.7471156,1
868,19185,11.313642,10.634628,8
869,19187,9.473713,5.7389326,0
870,19189,8.975283,7.9301496,7
871,19191,10.363909,3.9870703,0
872,19193,11.55014,-1.7065952,18
873,19195,10.070065,7.984221,7
874,19197,2.0316834,7.8996406,2
875,20001,-0.40241998,7.9968557,2
876,20003,2.0373445,7.5974636,2
877,20005,13.2614155,2.7541974,1
878,20007,10.048452,10.598425,7
879,20009,1.214874,7.2256036,2
880,20011,12.0351095,9.136865,8
881,20013,11.263859,10.655242,8
882,20015,1.120454,6.1274676,3
883,20017,9.193119,12.745196,9
884,20019,2.787243,8.704609,2
885,20021,12.338283,8.775299,8
886,20023,9.304254,12.711358,9
887,20025,10.957611,10.649,8
888,20027,2.010982,7.9175572,2
889,20029,9.717422,10.822746,7
890,20031,0.74413776,7.197377,2
891,20033,2.481358,8.480808,2
892,20035,13.1329155,2.2522647,1
893,20037,0.31037727,5.9858875,3
894,20039,2.791483,8.707618,2
895,20041,1.0678079,7.1418214,2
896,20043,0.22070202,7.536402,2
897,20045,7.711681,-3.3750305,16
898,20047,10.101565,10.509171,7
899,20049,8.097945,12.792166,9
900,20051,0.37393555,6.058758,3
901,20053,1.4825492,8.453001,2
902,20055,11.379288,0.59144336,6
903,20057,11.154817,0.6224921,6
904,20059,13.090296,1.8288319,1
905,20061,11.278918,-0.07525549,6
906,20063,2.018165,7.930396,2
907,20065,2.774743,8.694377,2
908,20067,11.605638,0.7294912,6
909,20069,8.166149,2.1960232,17
910,20071,11.26622,11.160126,8
911,20073,8.775589,11.996787,9
912,20075,11.878054,1.3181871,6
913,20077,2.027256,7.909102,2
914,20079,1.0080097,6.9122066,2
915,20081,12.700482,1.2791499,1
916,20083,10.517004,10.227626,8
917,20085,1.0138464,6.918939,2
918,20087,0.9968703,6.710109,2
919,20089,8.008469,12.765099,9
920,20091,0.2862333,5.536691,3
921,20093,11.968722,1.3232301,6
922,20095,10.420239,9.824677,8
923,20097,11.05035,10.405057,8
924,20099,12.019018,9.121386,8
925,20101,9.274149,9.524408,7
926,20103,9.718432,-0.27458888,10
927,20105,2.4522803,8.461633,2
928,20107,0.26023927,8.166441,2
929,20109,2.0204353,7.9127135,2
930,20111,14.242465,3.4379294,1
931,20113,0.9769325,7.0069833,2
932,20115,1.6622869,8.27714,2
933,20117,2.0414307,7.653986,2
934,20119,1.0723988,6.9413586,2
935,20121,12.48475,0.94614226,1
936,20123,9.569645,10.89376,7
937,20125,12.011834,9.159904,8
938,20127,9.466908,12.077949,9
939,20129,1.9705963,7.9029016,2
940,20131,2.0222077,7.28605,2
941,20133,1.1961523,7.235305,2
942,20135,8.964052,12.708463,9
943,20137,7.3863797,8.368912,5
944,20139,0.20473772,7.5694304,2
945,20141,2.8079882,8.723343,2
946,20143,1.2551548,6.562373,2
947,20145,7.299913,8.48991,5
948,20147,9.5442295,12.029314,9
949,20149,1.2474297,5.618213,3
950,20151,11.112699,10.28176,8
951,20153,9.562373,12.954647,9
952,20155,1.2064242,7.2112284,2
953,20157,2.5596116,8.535668,2
954,20159,0.787105,7.214553,2
955,20161,13.934982,-2.6408484,14
956,20163,1.9203142,8.464047,2
957,20165,2.4976625,8.483671,2
958,20167,9.702194,10.825676,7
959,20169,10.517008,-2.5430064,18
960,20171,12.7804575,1.5682288,1
961,20173,11.195451,-1.8063065,18
962,20175,11.4261265,0.54132336,6
963,20177,-0.5877674,6.63256,2
964,20179,2.0219448,7.9138303,2
965,20181,11.948239,9.191376,8
966,20183,8.953258,12.667379,9
967,20185,2.0025496,7.9377995,2
968,20187,11.175069,9.963326,8
969,20189,12.112551,1.3878415,6
970,20191,12.048337,9.377218,8
971,20193,0.7299234,7.0504847,2
972,20195,8.968944,12.240988,9
973,20197,0.8597846,7.033306,2
974,20199,9.992917,12.335191,9
975,20201,9.5723505,10.863614,7
976,20203,11.172676,9.885928,8
977,20205,1.9287236,7.878751,2
978,20207,8.754798,11.779014,9
979,20209,0.5102159,5.5869904,3
980,21001,14.914914,6.453553,12
981,21003,13.47356,3.9551122,1
982,21005,10.0957985,-0.3920462,10
983,21007,11.231312,7.6580777,13
984,21009,13.654119,4.1408014,1
985,21011,14.579512,6.5027905,12
986,21013,14.493219,8.880437,15
987,21015,9.341882,-0.15040904,10
988,21017,13.5002985,5.709847,12
989,21019,9.18762,5.1979413,0
990,21021,-0.1537971,8.155364,2
991,21023,13.539761,2.009685,1
992,21025,14.491557,8.874981,15
993,21027,13.73943,6.6216846,12
994,21029,9.578694,0.6312926,10
995,21031,14.771396,6.520169,12
996,21033,13.646684,6.7076783,12
997,21035,14.434104,3.2109916,1
998,21037,8.316167,-3.176294,16
999,21039,12.98699,7.900637,15
1000,21041,13.83134,3.8011034,1
1001,21043,15.506348,6.881558,12
1002,21045,15.610019,6.1513805,12
1003,21047,0.42168343,5.4389815,3
1004,21049,12.696855,0.039590497,6
1005,21051,17.051672,7.438772,11
1006,21053,-1.8462436,3.9242582,3
1007,21055,12.38279,6.2577534,13
1008,21057,13.256942,8.464587,15
1009,21059,10.590461,-2.463539,18
1010,21061,12.27572,6.412389,13
1011,21063,17.83894,8.38491,11
1012,21065,15.3538065,6.7552886,12
1013,21069,14.00622,5.7569423,12
1014,21071,14.595124,8.768986,15
1015,21073,11.792553,5.5272217,0
1016,21075,14.458796,8.885661,15
1017,21077,13.79858,3.5325212,1
1018,21079,12.059959,4.2777166,0
1019,21081,13.586796,3.1951237,1
1020,21083,13.540073,6.1033573,12
1021,21085,14.799184,6.5279427,12
1022,21087,1.747781,8.6397295,2
1023,21089,-0.34421363,8.107632,2
1024,21091,13.005073,1.7944233,1
1025,21093,9.6392565,0.8735631,10
1026,21095,15.481069,6.33186,12
1027,21097,13.7810335,2.0166194,1
1028,21099,15.018874,5.5747123,12
1029,21101,10.5404215,-2.5089169,18
1030,21103,13.245993,2.7602186,1
1031,21105,14.359778,9.597821,15
1032,21107,13.352542,5.549427,12
1033,21109,15.344543,6.7351522,12
1034,21111,-0.6988966,6.0928807,2
1035,21113,9.558262,-0.8024684,10
1036,21115,14.072045,7.056395,15
1037,21117,10.629484,-2.4733872,18
1038,21119,14.495625,8.874803,15
1039,21121,15.530797,6.272652,12
1040,21123,11.983048,4.2885327,0
1041,21125,15.22506,5.0083857,12
1042,21127,15.511018,6.169904,12
1043,21129,17.05151,7.430784,11
1044,21131,14.488817,8.880946,15
1045,21133,14.54852,8.830608,15
1046,21135,15.481929,6.857944,12
1047,21137,15.358565,6.005911,12
1048,21139,12.187034,6.4432974,13
1049,21141,13.685069,6.123581,12
1050,21143,7.0188217,8.7331505,5
1051,21145,11.221103,7.654967,13
1052,21147,17.050587,7.456626,11
1053,21149,13.175034,2.6854887,1
1054,21151,10.830854,-0.5068711,6
1055,21153,15.505785,6.884629,12
1056,21155,13.837087,3.8850281,1
1057,21157,11.109654,7.467082,13
1058,21159,17.50835,7.8961406,11
1059,21161,13.385243,5.55119,12
1060,21163,8.659558,-0.4630276,10
1061,21165,14.25294,8.712101,15
1062,21167,11.602245,4.442252,0
1063,21169,13.512735,7.5033426,15
1064,21171,13.634086,7.481375,15
1065,21173,11.662533,-0.41871715,6
1066,21175,18.045298,8.681071,11
1067,21177,11.995892,5.1891856,0
1068,21179,9.601565,0.77116686,10
1069,21181,15.02202,5.62606,12
1070,21183,13.76657,5.772055,12
1071,21185,8.308585,-0.44585708,10
1072,21187,12.221906,5.919494,0
1073,21189,13.606865,7.532794,15
1074,21191,11.568539,4.4396634,0
1075,21193,14.818284,6.4372907,12
1076,21195,15.1258745,6.5457783,12
1077,21197,15.071465,5.6071506,12
1078,21199,13.366789,5.527302,12
1079,21201,12.483588,7.9749284,13
1080,21203,15.173934,6.5011797,12
1081,21205,10.426259,0.8534205,6
1082,21207,13.67652,8.064297,15
1083,21209,9.049357,-0.88595104,10
1084,21211,8.893865,-0.2853273,10
1085,21213,10.723393,1.6866931,6
1086,21215,8.629042,-0.46922937,10
1087,21217,13.678662,4.2312684,1
1088,21219,12.21477,2.239764,1
1089,21221,9.450418,9.758518,7
1090,21223,0.67220074,6.3738446,2
1091,21225,11.606556,4.4969316,0
1092,21227,10.915619,-0.490676,6
1093,21229,12.914328,3.4052563,1
1094,21231,14.419999,9.227935,15
1095,21233,14.020819,6.0526843,12
1096,21235,14.429273,4.492232,12
1097,21237,14.504215,8.879378,15
1098,21239,10.316392,3.732197,0
1099,22001,-0.28523377,4.741114,3
1100,22003,18.15942,8.904555,11
1101,22005,0.4907363,5.163468,3
1102,22007,14.623043,7.8596025,15
1103,22009,16.83215,7.09035,11
1104,22011,13.313606,2.879573,1
1105,22013,13.176087,8.635213,15
1106,22015,10.981145,-1.6164086,18
1107,22017,11.697901,3.7929935,0
1108,22019,-0.17999966,5.598906,3
1109,22021,16.308033,7.4601407,11
1110,22023,10.306292,6.2810674,0
1111,22025,17.168644,7.6554227,11
1112,22027,17.815752,8.348917,11
1113,22029,16.818268,7.077081,11
1114,22031,13.735476,4.2019243,1
1115,22033,11.33945,-3.1018217,18
1116,22035,17.082644,7.4488454,11
1117,22037,17.970877,8.597743,11
1118,22039,14.788919,5.0911355,12
1119,22041,14.727991,5.029082,12
1120,22043,17.759493,8.964505,11
1121,22045,14.451596,4.494054,12
1122,22047,15.207286,5.0551977,12
1123,22049,13.713184,7.294597,15
1124,22051,11.349548,-3.0493867,18
1125,22053,13.9609785,4.0689425,1
1126,22055,12.696954,0.15785973,6
1127,22057,13.876692,3.4566832,1
1128,22059,16.318672,7.453064,11
1129,22061,10.440606,0.8565452,6
1130,22063,0.3570911,5.2183104,3
1131,22065,14.451943,4.933451,12
1132,22067,15.498749,6.1134057,12
1133,22069,15.509342,6.173851,12
1134,22071,10.367044,0.92362624,6
1135,22073,11.738138,3.7548506,0
1136,22075,13.476044,3.0738935,1
1137,22077,14.561146,7.9010415,15
1138,22079,13.720861,5.704621,12
1139,22081,14.357367,6.7725735,12
1140,22083,-1.7441938,4.0333176,3
1141,22085,13.577901,8.031936,15
1142,22087,11.451349,-0.28364876,6
1143,22089,9.932183,-0.55054796,10
1144,22091,14.587305,7.9073505,15
1145,22093,12.094654,4.253214,0
1146,22095,11.6784115,-0.40921786,6
1147,22097,14.533304,4.7907495,12
1148,22099,14.130377,3.6424203,1
1149,22101,15.46708,6.164102,12
1150,22103,9.200684,0.43877554,10
1151,22105,-0.19831197,5.513438,3
1152,22107,2.4727063,2.579346,4
1153,22109,13.876148,3.486646,1
1154,22111,13.054814,7.439251,15
1155,22113,13.879025,3.4849954,1
1156,22115,11.860617,2.806281,1
1157,22117,15.385164,6.0159373,12
1158,22119,-1.8605003,3.9084244,3
1159,22121,9.869323,-0.5933183,10
1160,22123,15.424521,6.056045,12
1161,22125,18.864405,8.921475,11
1162,22127,17.0772,7.6158853,11
1163,23001,12.468526,-0.3662463,6
1164,23003,14.183633,9.527513,15
1165,23005,9.747782,-2.9372556,16
1166,23007,7.0695887,9.925754,5
1167,23009,6.999853,12.436842,19
1168,23011,10.270277,4.68887,0
1169,23013,12.052404,6.5810313,13
1170,23017,7.09931,10.035546,5
1171,23019,12.365007,-1.0172358,6
1172,23023,10.622582,4.3624253,0
1173,23027,13.835775,9.248246,15
1174,23029,7.145021,11.737217,19
1175,23031,10.233207,4.708258,0
1176,24001,9.243557,7.1516395,0
1177,24003,9.45742,-3.6382718,16
1178,24005,10.207751,-4.313089,16
1179,24009,9.413924,-3.3181255,16
1180,24011,10.649773,1.6573714,6
1181,24013,9.121122,-3.1783597,16
1182,24015,10.405847,-2.7605982,18
1183,24017,9.364653,-3.6559942,16
1184,24019,11.094505,4.763347,0
1185,24021,9.370767,-3.666761,16
1186,24023,7.5177855,9.273223,5
1187,24025,9.508748,-3.3855774,16
1188,24027,9.371336,-3.7585042,16
1189,24029,11.964122,5.95027,0
1190,24031,9.682143,-3.9143233,16
1191,24033,9.950013,-3.9729698,16
1192,24035,9.122664,-3.1792336,16
1193,24037,9.356956,-3.6426134,16
1194,24039,17.960127,8.58374,11
1195,24041,6.2761316,9.454334,5
1196,24043,9.745458,5.8149095,0
1197,24045,12.750114,0.19361034,6
1198,24047,5.929448,12.5889635,19
1199,25001,7.3627334,11.071183,5
1200,25003,0.03443268,8.593845,2
1201,25005,10.145684,-2.9331772,18
1202,25007,5.9249105,12.738294,19
1203,25009,10.1650095,-4.191692,16
1204,25011,-0.0037598351,8.495351,2
1205,25013,-0.6633309,6.139363,2
1206,25015,0.23187414,6.5275636,2
1207,25017,7.866289,-4.0453076,16
1208,25019,5.97266,1.4667466,4
1209,25021,7.8444123,-4.01608,16
1210,25023,9.569674,-3.989916,16
1211,25025,10.936169,-4.4194403,16
1212,25027,7.7754984,-3.8834767,16
1213,26001,5.62514,12.828458,19
1214,26003,4.3612895,9.740988,5
1215,26005,1.0365864,6.0935307,3
1216,26007,8.808256,10.409884,5
1217,26009,7.056036,12.152871,19
1218,26011,4.5196137,9.84355,5
1219,26013,6.8422885,8.79417,5
1220,26015,13.677587,1.6845304,1
1221,26017,9.31445,5.077318,0
1222,26019,6.9924445,12.449659,19
1223,26021,-0.64869815,7.3251524,2
1224,26023,10.337012,7.15732,13
1225,26025,-0.65733933,6.876759,2
1226,26027,10.024532,7.975787,7
1227,26029,7.78835,10.533806,5
1228,26031,7.1360183,12.152157,19
1229,26033,6.4053826,7.901712,5
1230,26035,7.0336437,11.924286,19
1231,26037,1.2744446,5.479999,3
1232,26039,6.729014,12.121833,19
1233,26041,8.676869,10.535562,5
1234,26043,9.511856,9.047253,7
1235,26045,1.8396261,5.3210435,3
1236,26047,7.7536187,10.399237,5
1237,26049,-0.65166146,6.9569726,2
1238,26051,7.143471,12.144915,19
1239,26053,6.9235916,9.506125,5
1240,26055,9.481405,4.8667917,0
1241,26057,6.4263144,7.9313693,5
1242,26059,10.873285,6.7984767,13
1243,26061,1.5793988,8.5473,2
1244,26063,4.354341,9.751658,5
1245,26065,11.025724,-0.67488533,6
1246,26067,9.86014,-0.06078178,10
1247,26069,6.313547,11.805388,5
1248,26071,6.2770996,11.756414,5
1249,26073,13.947475,-2.6557426,14
1250,26075,-0.79579693,6.8624783,2
1251,26077,11.298054,-3.1696463,18
1252,26079,11.263432,8.678575,8
1253,26081,-0.2111877,5.664043,3
1254,26083,5.764789,12.730339,19
1255,26085,5.7098517,12.7558365,19
1256,26087,10.36768,5.790368,0
1257,26089,7.3996167,11.016955,5
1258,26091,10.404464,5.965652,0
1259,26093,9.069619,1.9658808,17
1260,26095,6.791228,8.685028,5
1261,26097,5.8767333,12.665777,19
1262,26099,10.275787,-2.9726698,18
1263,26101,7.7773695,11.057389,5
1264,26103,11.192672,7.4483137,13
1265,26105,8.608154,10.333193,5
1266,26107,14.490633,3.3059375,1
1267,26109,7.7936106,10.997591,5
1268,26111,12.516451,-0.26318336,6
1269,26113,11.404342,8.688295,8
1270,26115,9.775413,5.8226905,0
1271,26117,10.286751,7.151793,13
1272,26119,5.632485,12.825924,19
1273,26121,12.261566,-0.5888988,6
1274,26123,0.033688672,7.813297,2
1275,26125,9.746299,-2.970551,16
1276,26127,11.578058,8.724783,8
1277,26129,6.9537005,12.061212,19
1278,26131,5.621929,12.828119,19
1279,26133,11.760864,8.736242,8
1280,26135,5.7822227,12.720269,19
1281,26137,11.209362,8.66446,8
1282,26139,9.234697,-0.9535071,10
1283,26141,6.2962017,11.7967,5
1284,26143,5.651775,12.811403,19
1285,26145,-0.9734926,6.5547576,2
1286,26147,9.136158,5.244068,0
1287,26149,12.957623,1.8893416,1
1288,26151,0.27445778,8.190743,2
1289,26153,6.8870215,12.071409,19
1290,26155,0.5421995,7.1402955,2
1291,26157,-0.069880135,8.319359,2
1292,26159,10.265543,6.2797422,0
1293,26161,10.87693,-0.6665494,6
1294,26163,-0.6946978,6.082956,2
1295,26165,0.1757458,7.626744,2
1296,27001,5.703588,12.776891,19
1297,27003,9.547403,-3.3726614,16
1298,27005,8.972117,8.159714,7
1299,27007,12.528382,3.290392,1
1300,27009,11.526541,-2.1527202,18
1301,27011,8.826043,12.41917,9
1302,27013,10.733232,-0.5186523,6
1303,27015,9.905897,6.282748,0
1304,27017,10.282304,7.1449723,13
1305,27019,8.24865,-0.40492463,10
1306,27021,6.7165647,12.200109,19
1307,27023,11.015654,10.244104,8
1308,27025,8.601752,0.054295763,10
1309,27027,9.951362,-0.22854085,10
1310,27029,9.0211935,8.143962,7
1311,27031,5.9113183,12.6343565,19
1312,27033,8.916539,8.099544,7
1313,27035,9.364276,9.644526,7
1314,27037,9.572551,-3.4111986,16
1315,27039,9.397099,-0.016980058,10
1316,27041,9.032822,8.32803,7
1317,27043,10.170159,9.594974,7
1318,27045,8.456524,8.13533,7
1319,27047,10.235492,9.641418,7
1320,27049,13.693988,1.4986101,1
1321,27051,9.451814,9.601308,7
1322,27053,10.151305,-4.1740847,16
1323,27055,8.792119,8.096568,7
1324,27057,6.6835747,10.662054,5
1325,27059,8.620507,0.04693693,10
1326,27061,8.646636,10.428661,5
1327,27063,8.894372,7.8480654,7
1328,27065,10.0331335,6.2892585,0
1329,27067,13.338575,1.4933009,1
1330,27069,9.215397,9.436347,7
1331,27071,7.8173647,11.082021,5
1332,27073,9.132163,12.72909,9
1333,27075,7.356891,12.448164,19
1334,27077,5.954377,12.658574,19
1335,27079,12.488656,1.2502215,1
1336,27081,9.95131,12.318762,9
1337,27083,12.991842,1.7441682,1
1338,27085,13.694503,1.5517318,1
1339,27087,11.810614,2.0861254,1
1340,27089,11.051303,10.401653,8
1341,27091,9.056162,8.091144,7
1342,27093,11.6764555,9.776867,8
1343,27095,10.274735,6.2826853,0
1344,27097,9.029595,8.298407,7
1345,27099,12.706761,2.1180634,1
1346,27101,9.1609335,9.173995,7
1347,27103,9.046419,1.7667416,17
1348,27105,12.105092,2.096263,1
1349,27107,11.269256,9.773777,8
1350,27109,9.4144335,-0.035824664,10
1351,27111,9.354393,9.60343,7
1352,27113,13.710103,1.5844948,1
1353,27115,11.161837,8.534383,8
1354,27117,11.337078,10.616783,8
1355,27119,13.132241,1.6489345,1
1356,27121,9.067097,8.339019,7
1357,27123,10.533732,-3.2650454,18
1358,27125,11.327752,9.781235,8
1359,27127,11.150486,10.529888,8
1360,27129,9.127409,8.448466,7
1361,27131,9.881056,-0.08722158,10
1362,27133,8.309257,2.3724468,17
1363,27135,8.670399,2.6812074,17
1364,27137,9.3417425,5.483227,0
1365,27139,8.136168,-0.5083186,10
1366,27141,8.398375,-0.4319434,10
1367,27143,13.680474,1.6330998,1
1368,27145,10.736633,-2.4256136,18
1369,27147,8.261543,2.2584498,17
1370,27149,10.335875,3.411679,0
1371,27151,10.681821,9.889654,8
1372,27153,10.962016,10.607003,8
1373,27155,6.6442976,10.559062,5
1374,27157,8.776407,8.060358,7
1375,27159,11.191507,10.697128,8
1376,27161,13.700013,1.5541146,1
1377,27163,8.445213,-0.10645401,10
1378,27165,13.494849,2.488492,1
1379,27167,10.073215,8.028265,7
1380,27169,11.513312,-3.459942,18
1381,27171,8.41826,-0.2540634,10
1382,27173,9.047964,8.365008,7
1383,28001,17.475857,7.8648844,11
1384,28003,13.1032095,5.491396,12
1385,28005,14.34063,9.561084,15
1386,28007,14.653599,6.2663264,12
1387,28009,13.391053,8.2389765,15
1388,28011,13.807532,8.567571,15
1389,28013,12.925166,8.289879,15
1390,28015,7.2260303,10.360091,5
1391,28017,-0.3147103,4.794337,3
1392,28019,13.710493,7.225695,15
1393,28021,-1.8078146,3.962374,3
1394,28023,12.724395,8.3159075,15
1395,28025,-1.8838488,3.8805318,3
1396,28027,2.5003626,2.5818598,4
1397,28029,15.417481,6.3084946,12
1398,28031,14.281377,4.7181544,12
1399,28033,0.35038897,5.1914434,3
1400,28035,-0.6946818,4.8521137,3
1401,28037,13.291682,8.033592,15
1402,28039,13.798034,3.7893624,1
1403,28041,18.024149,8.765422,11
1404,28043,-0.8137367,4.850469,3
1405,28045,11.503323,5.4873333,0
1406,28047,11.663758,-0.2139462,6
1407,28049,-0.69840336,4.853599,3
1408,28051,14.54481,4.9131327,12
1409,28053,14.436344,4.940216,12
1410,28055,17.50169,7.9054446,11
1411,28057,12.5578165,-0.21339089,6
1412,28059,13.323443,2.811766,1
1413,28061,13.873903,7.211626,15
1414,28063,15.509326,6.8843684,12
1415,28065,14.694121,8.260608,15
1416,28067,-0.6064821,5.051604,3
1417,28069,14.648884,3.4679585,1
1418,28071,13.942816,-2.6517868,14
1419,28073,-0.04197144,5.441459,3
1420,28075,12.885436,8.342731,15
1421,28077,12.84885,8.379302,15
1422,28079,15.142539,5.58623,12
1423,28081,-0.19642586,5.612558,3
1424,28083,14.537245,4.8520217,12
1425,28085,13.767582,5.5768013,12
1426,28087,-0.6896769,4.8540225,3
1427,28089,8.881178,1.7484044,17
1428,28091,13.605517,7.506259,15
1429,28093,14.55366,3.4018378,1
1430,28095,14.508218,6.631639,12
1431,28097,12.385025,6.403997,13
1432,28099,14.504883,4.748805,12
1433,28101,13.734534,5.5811763,12
1434,28103,13.799028,8.580867,15
1435,28105,13.776981,-2.5120025,14
1436,28107,-0.3207896,4.8111963,3
1437,28109,11.46304,5.437425,0
1438,28111,12.911703,8.298658,15
1439,28113,14.416736,4.950205,12
1440,28115,13.793007,3.789357,1
1441,28117,12.962532,5.422765,12
1442,28119,14.372608,8.850151,15
1443,28121,9.04359,1.7497857,17
1444,28123,-0.29342908,4.744586,3
1445,28125,13.737227,8.596251,15
1446,28127,-0.77815974,4.8613186,3
1447,28129,13.610698,6.19553,12
1448,28131,15.220296,4.9927974,12
1449,28133,16.732998,7.4589033,11
1450,28135,16.827944,7.4627976,11
1451,28137,15.236008,4.975502,12
1452,28139,15.039383,5.563981,12
1453,28141,12.84181,8.229148,15
1454,28143,14.561339,4.799683,12
1455,28145,-0.5755167,5.0768127,3
1456,28147,13.585386,7.608526,15
1457,28149,13.80913,5.5937123,12
1458,28151,13.779077,8.589557,15
1459,28153,14.269051,4.6896496,12
1460,28155,14.450105,6.6142135,12
1461,28157,17.359257,7.771969,11
1462,28159,12.603052,8.461074,15
1463,28161,12.860353,8.189898,15
1464,28163,16.756023,7.44951,11
1465,29001,14.42137,3.1879992,1
1466,29003,11.38511,4.242776,0
1467,29005,9.492193,12.13178,9
1468,29007,-0.42352337,7.434604,2
1469,29009,13.017386,7.4105754,15
1470,29011,-1.2171282,4.735958,3
1471,29013,13.171353,6.484254,12
1472,29015,6.871985,12.964661,19
1473,29017,12.744144,7.447763,13
1474,29019,7.747796,-3.3378444,16
1475,29021,12.240403,-1.0444199,6
1476,29023,13.990476,5.8879952,12
1477,29025,13.278969,6.54101,12
1478,29027,10.407927,3.200235,0
1479,29029,6.489133,12.290556,19
1480,29031,12.768249,0.20765454,6
1481,29033,-1.2609694,4.707489,3
1482,29035,13.286787,8.50431,15
1483,29037,1.1732529,5.514977,3
1484,29039,12.650915,8.984438,8
1485,29041,11.3502,11.9803095,8
1486,29043,8.851883,-0.2751518,10
1487,29045,13.357181,6.6233745,12
1488,29047,0.70677054,5.507569,3
1489,29049,13.206163,1.8782938,1
1490,29051,12.151216,-1.13852,6
1491,29053,12.313247,4.758107,0
1492,29055,13.536063,6.665391,12
1493,29057,12.777637,9.307108,8
1494,29059,-1.2221627,4.7234406,3
1495,29061,11.270289,11.154477,8
1496,29063,18.898052,8.88172,11
1497,29065,13.329787,7.381795,15
1498,29067,12.55902,9.029232,8
1499,29069,-1.9059032,3.8706565,3
1500,29071,0.6874715,7.024655,2
1501,29073,7.5512443,9.122541,5
1502,29075,13.455443,6.41054,12
1503,29077,-0.64380175,6.219431,2
1504,29079,13.08786,7.752991,15
1505,29081,13.143676,7.5796337,15
1506,29083,12.461701,6.863772,13
1507,29085,6.8802447,12.963506,19
1508,29087,8.358185,11.8220215,9
1509,29089,13.598541,2.6498022,1
1510,29091,13.880361,5.815067,12
1511,29093,-3.0748322,13.270989,2
1512,29095,11.075509,-2.980797,18
1513,29097,13.75233,3.7814813,1
1514,29099,9.464446,0.10066389,10
1515,29101,10.746169,-0.6098298,6
1516,29103,-1.2125316,4.7332525,3
1517,29105,12.62219,3.1786742,1
1518,29107,0.42517212,6.610164,2
1519,29109,12.623644,3.18474,1
1520,29111,12.063623,5.3834004,0
1521,29113,9.048245,-0.7137549,10
1522,29115,13.078669,7.833594,15
1523,29117,13.452368,5.6299415,12
1524,29119,-0.31082448,4.79402,3
